team,tournament_year,goals_scored,fbref_goals_per90,fbref_xg_per90,fbref_assists_per90
Germany,1995,20,2.0,1.7,0.8
Germany,1996,16,1.6,1.36,0.6400000000000001
Germany,1997,17,1.7,1.4449999999999998,0.68
Germany,1998,11,1.1,0.935,0.44000000000000006
Germany,1999,19,1.9,1.615,0.76
Germany,2000,4,0.4,0.34,0.16000000000000003
Germany,2001,16,1.6,1.36,0.6400000000000001
Germany,2002,18,1.8,1.53,0.7200000000000001
Germany,2003,9,0.9,0.765,0.36000000000000004
Germany,2004,2,0.2,0.17,0.08000000000000002
Germany,2005,15,1.5,1.275,0.6000000000000001
Germany,2006,33,3.3,2.8049999999999997,1.32
Germany,2007,16,1.6,1.36,0.6400000000000001
Germany,2008,22,2.2,1.87,0.8800000000000001
Germany,2009,14,1.4,1.19,0.5599999999999999
Germany,2010,29,2.9,2.465,1.16
Germany,2011,21,2.1,1.785,0.8400000000000001
Germany,2012,25,2.5,2.125,1.0
Germany,2013,21,2.1,1.785,0.8400000000000001
Germany,2014,25,2.5,2.125,1.0
Germany,2015,17,1.7,1.4449999999999998,0.68
Germany,2016,23,2.3,1.9549999999999998,0.9199999999999999
Germany,2017,39,3.9,3.315,1.56
Germany,2018,5,0.5,0.425,0.2
Germany,2019,30,3.0,2.55,1.2000000000000002
Germany,2020,10,1.0,0.85,0.4
Germany,2021,42,4.2,3.57,1.6800000000000002
Germany,2022,17,1.7,1.4449999999999998,0.68
Germany,2024,29,2.9,2.465,1.16
Germany,2025,22,2.2,1.87,0.8800000000000001
Germany,2026,7,0.7,0.595,0.27999999999999997
Ghana,1960,6,0.6,0.51,0.24
Ghana,1963,6,0.6,0.51,0.24
Ghana,1965,12,1.2,1.02,0.48
Ghana,1968,11,1.1,0.935,0.44000000000000006
Ghana,1969,2,0.2,0.17,0.08000000000000002
Ghana,1970,6,0.6,0.51,0.24
Ghana,1972,10,1.0,0.85,0.4
Ghana,1973,5,0.5,0.425,0.2
Ghana,1976,3,0.3,0.255,0.12
Ghana,1978,9,0.9,0.765,0.36000000000000004
Ghana,1980,1,0.1,0.085,0.04000000000000001
Ghana,1982,7,0.7,0.595,0.27999999999999997
Ghana,1984,2,0.2,0.17,0.08000000000000002
Ghana,1985,2,0.2,0.17,0.08000000000000002
Ghana,1992,8,0.8,0.68,0.32000000000000006
Ghana,1993,2,0.2,0.17,0.08000000000000002
Ghana,1994,3,0.3,0.255,0.12
Ghana,1996,10,1.0,0.85,0.4
Ghana,1997,6,0.6,0.51,0.24
Ghana,1998,3,0.3,0.255,0.12
Ghana,2000,12,1.2,1.02,0.48
Ghana,2001,5,0.5,0.425,0.2
Ghana,2002,2,0.2,0.17,0.08000000000000002
Ghana,2003,7,0.7,0.595,0.27999999999999997
Ghana,2004,6,0.6,0.51,0.24
Ghana,2005,11,1.1,0.935,0.44000000000000006
Ghana,2006,6,0.6,0.51,0.24
Ghana,2008,22,2.2,1.87,0.8800000000000001
Ghana,2009,9,0.9,0.765,0.36000000000000004
Ghana,2010,9,0.9,0.765,0.36000000000000004
Ghana,2012,13,1.3,1.105,0.52
Ghana,2013,28,2.8,2.38,1.1199999999999999
Ghana,2014,4,0.4,0.34,0.16000000000000003
Ghana,2015,12,1.2,1.02,0.48
Ghana,2017,11,1.1,0.935,0.44000000000000006
Ghana,2019,5,0.5,0.425,0.2
Ghana,2021,7,0.7,0.595,0.27999999999999997
Ghana,2022,9,0.9,0.765,0.36000000000000004
Ghana,2023,1,0.1,0.085,0.04000000000000001
Ghana,2024,11,1.1,0.935,0.44000000000000006
Ghana,2025,16,1.6,1.36,0.6400000000000001
Ghana,2026,1,0.1,0.085,0.04000000000000001
Gibraltar,2015,2,0.2,0.17,0.08000000000000002
Gibraltar,2016,2,0.2,0.17,0.08000000000000002
Gibraltar,2017,1,0.1,0.085,0.04000000000000001
Gibraltar,2018,5,0.5,0.425,0.2
Gibraltar,2019,3,0.3,0.255,0.12
Gibraltar,2020,3,0.3,0.255,0.12
Gibraltar,2021,4,0.4,0.34,0.16000000000000003
Gibraltar,2022,3,0.3,0.255,0.12
Gibraltar,2024,4,0.4,0.34,0.16000000000000003
Gibraltar,2025,3,0.3,0.255,0.12
Greece,1938,5,0.5,0.425,0.2
Greece,1953,1,0.1,0.085,0.04000000000000001
Greece,1954,2,0.2,0.17,0.08000000000000002
Greece,1957,2,0.2,0.17,0.08000000000000002
Greece,1958,2,0.2,0.17,0.08000000000000002
Greece,1961,3,0.3,0.255,0.12
Greece,1964,6,0.6,0.51,0.24
Greece,1965,4,0.4,0.34,0.16000000000000003
Greece,1966,2,0.2,0.17,0.08000000000000002
Greece,1967,6,0.6,0.51,0.24
Greece,1968,4,0.4,0.34,0.16000000000000003
Greece,1969,9,0.9,0.765,0.36000000000000004
Greece,1970,1,0.1,0.085,0.04000000000000001
Greece,1971,2,0.2,0.17,0.08000000000000002
Greece,1973,5,0.5,0.425,0.2
Greece,1974,7,0.7,0.595,0.27999999999999997
Greece,1975,5,0.5,0.425,0.2
Greece,1976,1,0.1,0.085,0.04000000000000001
Greece,1977,1,0.1,0.085,0.04000000000000001
Greece,1978,12,1.2,1.02,0.48
Greece,1979,1,0.1,0.085,0.04000000000000001
Greece,1980,2,0.2,0.17,0.08000000000000002
Greece,1981,9,0.9,0.765,0.36000000000000004
Greece,1982,2,0.2,0.17,0.08000000000000002
Greece,1983,6,0.6,0.51,0.24
Greece,1984,1,0.1,0.085,0.04000000000000001
Greece,1985,4,0.4,0.34,0.16000000000000003
Greece,1986,7,0.7,0.595,0.27999999999999997
Greece,1987,5,0.5,0.425,0.2
Greece,1988,1,0.1,0.085,0.04000000000000001
Greece,1989,2,0.2,0.17,0.08000000000000002
Greece,1990,4,0.4,0.34,0.16000000000000003
Greece,1991,7,0.7,0.595,0.27999999999999997
Greece,1992,2,0.2,0.17,0.08000000000000002
Greece,1993,8,0.8,0.68,0.32000000000000006
Greece,1994,12,1.2,1.02,0.48
Greece,1995,11,1.1,0.935,0.44000000000000006
Greece,1996,7,0.7,0.595,0.27999999999999997
Greece,1997,4,0.4,0.34,0.16000000000000003
Greece,1998,5,0.5,0.425,0.2
Greece,1999,8,0.8,0.68,0.32000000000000006
Greece,2000,1,0.1,0.085,0.04000000000000001
Greece,2001,6,0.6,0.51,0.24
Greece,2002,2,0.2,0.17,0.08000000000000002
Greece,2003,6,0.6,0.51,0.24
Greece,2004,12,1.2,1.02,0.48
Greece,2005,10,1.0,0.85,0.4
Greece,2006,6,0.6,0.51,0.24
Greece,2007,19,1.9,1.615,0.76
Greece,2008,10,1.0,0.85,0.4
Greece,2009,12,1.2,1.02,0.48
Greece,2010,6,0.6,0.51,0.24
Greece,2011,10,1.0,0.85,0.4
Greece,2012,10,1.0,0.85,0.4
Greece,2013,11,1.1,0.935,0.44000000000000006
Greece,2014,4,0.4,0.34,0.16000000000000003
Greece,2015,6,0.6,0.51,0.24
Greece,2016,9,0.9,0.765,0.36000000000000004
Greece,2017,9,0.9,0.765,0.36000000000000004
Greece,2018,4,0.4,0.34,0.16000000000000003
Greece,2019,12,1.2,1.02,0.48
Greece,2020,6,0.6,0.51,0.24
Greece,2021,8,0.8,0.68,0.32000000000000006
Greece,2022,10,1.0,0.85,0.4
Greece,2023,14,1.4,1.19,0.5599999999999999
Greece,2024,16,1.6,1.36,0.6400000000000001
Greece,2025,13,1.3,1.105,0.52
Grenada,1996,9,0.9,0.765,0.36000000000000004
Grenada,2000,4,0.4,0.34,0.16000000000000003
Grenada,2004,10,1.0,0.85,0.4
Grenada,2008,12,1.2,1.02,0.48
Grenada,2011,8,0.8,0.68,0.32000000000000006
Grenada,2015,3,0.3,0.255,0.12
Grenada,2021,3,0.3,0.255,0.12
Grenada,2024,2,0.2,0.17,0.08000000000000002
Grenada,2025,9,0.9,0.765,0.36000000000000004
Guadeloupe,2007,5,0.5,0.425,0.2
Guadeloupe,2009,5,0.5,0.425,0.2
Guadeloupe,2011,2,0.2,0.17,0.08000000000000002
Guadeloupe,2021,3,0.3,0.255,0.12
Guadeloupe,2023,8,0.8,0.68,0.32000000000000006
Guadeloupe,2025,5,0.5,0.425,0.2
Guam,2015,3,0.3,0.255,0.12
Guam,2019,7,0.7,0.595,0.27999999999999997
Guam,2023,1,0.1,0.085,0.04000000000000001
Guatemala,1957,4,0.4,0.34,0.16000000000000003
Guatemala,1960,7,0.7,0.595,0.27999999999999997
Guatemala,1963,7,0.7,0.595,0.27999999999999997
Guatemala,1965,11,1.1,0.935,0.44000000000000006
Guatemala,1967,7,0.7,0.595,0.27999999999999997
Guatemala,1968,4,0.4,0.34,0.16000000000000003
Guatemala,1969,11,1.1,0.935,0.44000000000000006
Guatemala,1973,4,0.4,0.34,0.16000000000000003
Guatemala,1977,8,0.8,0.68,0.32000000000000006
Guatemala,1985,7,0.7,0.595,0.27999999999999997
Guatemala,1989,4,0.4,0.34,0.16000000000000003
Guatemala,1991,1,0.1,0.085,0.04000000000000001
Guatemala,1996,12,1.2,1.02,0.48
Guatemala,1998,3,0.3,0.255,0.12
Guatemala,2000,24,2.4,2.04,0.96
Guatemala,2001,2,0.2,0.17,0.08000000000000002
Guatemala,2002,1,0.1,0.085,0.04000000000000001
Guatemala,2003,1,0.1,0.085,0.04000000000000001
Guatemala,2004,11,1.1,0.935,0.44000000000000006
Guatemala,2005,20,2.0,1.7,0.8
Guatemala,2007,2,0.2,0.17,0.08000000000000002
Guatemala,2008,15,1.5,1.275,0.6000000000000001
Guatemala,2011,24,2.4,2.04,0.96
Guatemala,2012,9,0.9,0.765,0.36000000000000004
Guatemala,2015,9,0.9,0.765,0.36000000000000004
Guatemala,2016,13,1.3,1.105,0.52
Guatemala,2021,15,1.5,1.275,0.6000000000000001
Guatemala,2023,4,0.4,0.34,0.16000000000000003
Guatemala,2024,9,0.9,0.765,0.36000000000000004
Guatemala,2025,18,1.8,1.53,0.7200000000000001
Guinea,1970,4,0.4,0.34,0.16000000000000003
Guinea,1972,5,0.5,0.425,0.2
Guinea,1973,1,0.1,0.085,0.04000000000000001
Guinea,1974,4,0.4,0.34,0.16000000000000003
Guinea,1976,14,1.4,1.19,0.5599999999999999
Guinea,1977,8,0.8,0.68,0.32000000000000006
Guinea,1980,8,0.8,0.68,0.32000000000000006
Guinea,1981,1,0.1,0.085,0.04000000000000001
Guinea,1985,1,0.1,0.085,0.04000000000000001
Guinea,1988,3,0.3,0.255,0.12
Guinea,1992,4,0.4,0.34,0.16000000000000003
Guinea,1993,4,0.4,0.34,0.16000000000000003
Guinea,1994,1,0.1,0.085,0.04000000000000001
Guinea,1996,8,0.8,0.68,0.32000000000000006
Guinea,1997,7,0.7,0.595,0.27999999999999997
Guinea,1998,3,0.3,0.255,0.12
Guinea,2000,7,0.7,0.595,0.27999999999999997
Guinea,2003,5,0.5,0.425,0.2
Guinea,2004,14,1.4,1.19,0.5599999999999999
Guinea,2005,6,0.6,0.51,0.24
Guinea,2006,9,0.9,0.765,0.36000000000000004
Guinea,2008,14,1.4,1.19,0.5599999999999999
Guinea,2009,7,0.7,0.595,0.27999999999999997
Guinea,2012,10,1.0,0.85,0.4
Guinea,2013,9,0.9,0.765,0.36000000000000004
Guinea,2015,6,0.6,0.51,0.24
Guinea,2016,1,0.1,0.085,0.04000000000000001
Guinea,2017,5,0.5,0.425,0.2
Guinea,2019,4,0.4,0.34,0.16000000000000003
Guinea,2021,5,0.5,0.425,0.2
Guinea,2022,2,0.2,0.17,0.08000000000000002
Guinea,2023,2,0.2,0.17,0.08000000000000002
Guinea,2024,6,0.6,0.51,0.24
Guinea,2025,7,0.7,0.595,0.27999999999999997
Guinea-Bissau,1996,4,0.4,0.34,0.16000000000000003
Guinea-Bissau,2003,1,0.1,0.085,0.04000000000000001
Guinea-Bissau,2011,1,0.1,0.085,0.04000000000000001
Guinea-Bissau,2015,2,0.2,0.17,0.08000000000000002
Guinea-Bissau,2017,2,0.2,0.17,0.08000000000000002
Guinea-Bissau,2019,3,0.3,0.255,0.12
Guinea-Bissau,2021,5,0.5,0.425,0.2
Guinea-Bissau,2023,2,0.2,0.17,0.08000000000000002
Guinea-Bissau,2024,3,0.3,0.255,0.12
Guinea-Bissau,2025,5,0.5,0.425,0.2
Guyana,1992,2,0.2,0.17,0.08000000000000002
Guyana,1996,1,0.1,0.085,0.04000000000000001
Guyana,2004,1,0.1,0.085,0.04000000000000001
Guyana,2008,1,0.1,0.085,0.04000000000000001
Guyana,2011,9,0.9,0.765,0.36000000000000004
Guyana,2012,5,0.5,0.425,0.2
Guyana,2015,6,0.6,0.51,0.24
Guyana,2019,3,0.3,0.255,0.12
Guyana,2021,4,0.4,0.34,0.16000000000000003
Guyana,2024,3,0.3,0.255,0.12
Guyana,2025,3,0.3,0.255,0.12
Haiti,1934,2,0.2,0.17,0.08000000000000002
Haiti,1954,2,0.2,0.17,0.08000000000000002
Haiti,1965,3,0.3,0.255,0.12
Haiti,1967,5,0.5,0.425,0.2
Haiti,1968,8,0.8,0.68,0.32000000000000006
Haiti,1969,8,0.8,0.68,0.32000000000000006
Haiti,1971,9,0.9,0.765,0.36000000000000004
Haiti,1973,8,0.8,0.68,0.32000000000000006
Haiti,1974,2,0.2,0.17,0.08000000000000002
Haiti,1977,6,0.6,0.51,0.24
Haiti,1981,2,0.2,0.17,0.08000000000000002
Haiti,1992,2,0.2,0.17,0.08000000000000002
Haiti,1996,9,0.9,0.765,0.36000000000000004
Haiti,2000,24,2.4,2.04,0.96
Haiti,2002,3,0.3,0.255,0.12
Haiti,2004,8,0.8,0.68,0.32000000000000006
Haiti,2007,2,0.2,0.17,0.08000000000000002
Haiti,2008,5,0.5,0.425,0.2
Haiti,2009,4,0.4,0.34,0.16000000000000003
Haiti,2011,21,2.1,1.785,0.8400000000000001
Haiti,2013,2,0.2,0.17,0.08000000000000002
Haiti,2015,8,0.8,0.68,0.32000000000000006
Haiti,2016,4,0.4,0.34,0.16000000000000003
Haiti,2019,9,0.9,0.765,0.36000000000000004
Haiti,2021,16,1.6,1.36,0.6400000000000001
Haiti,2023,4,0.4,0.34,0.16000000000000003
Haiti,2024,5,0.5,0.425,0.2
Haiti,2025,17,1.7,1.4449999999999998,0.68
Honduras,1960,3,0.3,0.255,0.12
Honduras,1963,8,0.8,0.68,0.32000000000000006
Honduras,1965,2,0.2,0.17,0.08000000000000002
Honduras,1967,4,0.4,0.34,0.16000000000000003
Honduras,1968,7,0.7,0.595,0.27999999999999997
Honduras,1969,3,0.3,0.255,0.12
Honduras,1971,5,0.5,0.425,0.2
Honduras,1973,6,0.6,0.51,0.24
Honduras,1981,8,0.8,0.68,0.32000000000000006
Honduras,1982,2,0.2,0.17,0.08000000000000002
Honduras,1985,11,1.1,0.935,0.44000000000000006
Honduras,1991,12,1.2,1.02,0.48
Honduras,1992,16,1.6,1.36,0.6400000000000001
Honduras,1993,13,1.3,1.105,0.52
Honduras,1996,19,1.9,1.615,0.76
Honduras,1998,1,0.1,0.085,0.04000000000000001
Honduras,2000,46,4.6,3.9099999999999997,1.8399999999999999
Honduras,2001,24,2.4,2.04,0.96
Honduras,2003,1,0.1,0.085,0.04000000000000001
Honduras,2004,15,1.5,1.275,0.6000000000000001
Honduras,2005,8,0.8,0.68,0.32000000000000006
Honduras,2007,10,1.0,0.85,0.4
Honduras,2008,15,1.5,1.275,0.6000000000000001
Honduras,2009,23,2.3,1.9549999999999998,0.9199999999999999
Honduras,2011,8,0.8,0.68,0.32000000000000006
Honduras,2012,12,1.2,1.02,0.48
Honduras,2013,18,1.8,1.53,0.7200000000000001
Honduras,2014,1,0.1,0.085,0.04000000000000001
Honduras,2015,2,0.2,0.17,0.08000000000000002
Honduras,2016,9,0.9,0.765,0.36000000000000004
Honduras,2017,11,1.1,0.935,0.44000000000000006
Honduras,2019,6,0.6,0.51,0.24
Honduras,2021,12,1.2,1.02,0.48
Honduras,2022,2,0.2,0.17,0.08000000000000002
Honduras,2023,3,0.3,0.255,0.12
Honduras,2024,10,1.0,0.85,0.4
Honduras,2025,13,1.3,1.105,0.52
Hong Kong,1956,6,0.6,0.51,0.24
Hong Kong,1964,1,0.1,0.085,0.04000000000000001
Hong Kong,1968,2,0.2,0.17,0.08000000000000002
Hong Kong,1973,4,0.4,0.34,0.16000000000000003
Hong Kong,1977,15,1.5,1.275,0.6000000000000001
Hong Kong,1980,3,0.3,0.255,0.12
Hong Kong,1985,20,2.0,1.7,0.8
Hong Kong,1989,5,0.5,0.425,0.2
Hong Kong,1993,9,0.9,0.765,0.36000000000000004
Hong Kong,1997,3,0.3,0.255,0.12
Hong Kong,2001,3,0.3,0.255,0.12
Hong Kong,2004,5,0.5,0.425,0.2
Hong Kong,2007,11,1.1,0.935,0.44000000000000006
Hong Kong,2015,13,1.3,1.105,0.52
Hong Kong,2019,3,0.3,0.255,0.12
Hong Kong,2021,1,0.1,0.085,0.04000000000000001
Hong Kong,2023,6,0.6,0.51,0.24
Hong Kong,2024,3,0.3,0.255,0.12
Hungary,1924,5,0.5,0.425,0.2
Hungary,1934,13,1.3,1.105,0.52
Hungary,1938,26,2.6,2.21,1.04
Hungary,1954,27,2.7,2.295,1.08
Hungary,1957,12,1.2,1.02,0.48
Hungary,1958,8,0.8,0.68,0.32000000000000006
Hungary,1961,11,1.1,0.935,0.44000000000000006
Hungary,1962,11,1.1,0.935,0.44000000000000006
Hungary,1963,6,0.6,0.51,0.24
Hungary,1964,9,0.9,0.765,0.36000000000000004
Hungary,1965,8,0.8,0.68,0.32000000000000006
Hungary,1966,16,1.6,1.36,0.6400000000000001
Hungary,1967,7,0.7,0.595,0.27999999999999997
Hungary,1968,2,0.2,0.17,0.08000000000000002
Hungary,1969,17,1.7,1.4449999999999998,0.68
Hungary,1970,3,0.3,0.255,0.12
Hungary,1971,11,1.1,0.935,0.44000000000000006
Hungary,1972,11,1.1,0.935,0.44000000000000006
Hungary,1973,5,0.5,0.425,0.2
Hungary,1974,4,0.4,0.34,0.16000000000000003
Hungary,1975,11,1.1,0.935,0.44000000000000006
Hungary,1976,1,0.1,0.085,0.04000000000000001
Hungary,1977,14,1.4,1.19,0.5599999999999999
Hungary,1978,7,0.7,0.595,0.27999999999999997
Hungary,1979,5,0.5,0.425,0.2
Hungary,1981,13,1.3,1.105,0.52
Hungary,1982,12,1.2,1.02,0.48
Hungary,1983,18,1.8,1.53,0.7200000000000001
Hungary,1984,7,0.7,0.595,0.27999999999999997
Hungary,1985,5,0.5,0.425,0.2
Hungary,1986,3,0.3,0.255,0.12
Hungary,1987,12,1.2,1.02,0.48
Hungary,1988,3,0.3,0.255,0.12
Hungary,1989,5,0.5,0.425,0.2
Hungary,1990,5,0.5,0.425,0.2
Hungary,1991,5,0.5,0.425,0.2
Hungary,1992,4,0.4,0.34,0.16000000000000003
Hungary,1993,2,0.2,0.17,0.08000000000000002
Hungary,1994,2,0.2,0.17,0.08000000000000002
Hungary,1995,5,0.5,0.425,0.2
Hungary,1996,4,0.4,0.34,0.16000000000000003
Hungary,1997,7,0.7,0.595,0.27999999999999997
Hungary,1998,6,0.6,0.51,0.24
Hungary,1999,8,0.8,0.68,0.32000000000000006
Hungary,2000,8,0.8,0.68,0.32000000000000006
Hungary,2001,6,0.6,0.51,0.24
Hungary,2002,4,0.4,0.34,0.16000000000000003
Hungary,2003,11,1.1,0.935,0.44000000000000006
Hungary,2004,5,0.5,0.425,0.2
Hungary,2005,8,0.8,0.68,0.32000000000000006
Hungary,2006,5,0.5,0.425,0.2
Hungary,2007,6,0.6,0.51,0.24
Hungary,2008,4,0.4,0.34,0.16000000000000003
Hungary,2009,6,0.6,0.51,0.24
Hungary,2010,12,1.2,1.02,0.48
Hungary,2011,10,1.0,0.85,0.4
Hungary,2012,10,1.0,0.85,0.4
Hungary,2013,11,1.1,0.935,0.44000000000000006
Hungary,2014,4,0.4,0.34,0.16000000000000003
Hungary,2015,10,1.0,0.85,0.4
Hungary,2016,14,1.4,1.19,0.5599999999999999
Hungary,2017,6,0.6,0.51,0.24
Hungary,2018,9,0.9,0.765,0.36000000000000004
Hungary,2019,8,0.8,0.68,0.32000000000000006
Hungary,2020,12,1.2,1.02,0.48
Hungary,2021,22,2.2,1.87,0.8800000000000001
Hungary,2022,8,0.8,0.68,0.32000000000000006
Hungary,2023,16,1.6,1.36,0.6400000000000001
Hungary,2024,6,0.6,0.51,0.24
Hungary,2025,12,1.2,1.02,0.48
Iceland,1957,6,0.6,0.51,0.24
Iceland,1962,3,0.3,0.255,0.12
Iceland,1972,1,0.1,0.085,0.04000000000000001
Iceland,1973,1,0.1,0.085,0.04000000000000001
Iceland,1974,1,0.1,0.085,0.04000000000000001
Iceland,1975,2,0.2,0.17,0.08000000000000002
Iceland,1977,2,0.2,0.17,0.08000000000000002
Iceland,1978,1,0.1,0.085,0.04000000000000001
Iceland,1979,1,0.1,0.085,0.04000000000000001
Iceland,1980,4,0.4,0.34,0.16000000000000003
Iceland,1981,6,0.6,0.51,0.24
Iceland,1982,2,0.2,0.17,0.08000000000000002
Iceland,1983,1,0.1,0.085,0.04000000000000001
Iceland,1984,2,0.2,0.17,0.08000000000000002
Iceland,1985,2,0.2,0.17,0.08000000000000002
Iceland,1986,1,0.1,0.085,0.04000000000000001
Iceland,1987,3,0.3,0.255,0.12
Iceland,1988,2,0.2,0.17,0.08000000000000002
Iceland,1989,4,0.4,0.34,0.16000000000000003
Iceland,1990,4,0.4,0.34,0.16000000000000003
Iceland,1991,3,0.3,0.255,0.12
Iceland,1992,2,0.2,0.17,0.08000000000000002
Iceland,1993,5,0.5,0.425,0.2
Iceland,1995,3,0.3,0.255,0.12
Iceland,1996,1,0.1,0.085,0.04000000000000001
Iceland,1997,10,1.0,0.85,0.4
Iceland,1998,2,0.2,0.17,0.08000000000000002
Iceland,1999,10,1.0,0.85,0.4
Iceland,2000,2,0.2,0.17,0.08000000000000002
Iceland,2001,12,1.2,1.02,0.48
Iceland,2002,3,0.3,0.255,0.12
Iceland,2003,8,0.8,0.68,0.32000000000000006
Iceland,2004,4,0.4,0.34,0.16000000000000003
Iceland,2005,10,1.0,0.85,0.4
Iceland,2006,4,0.4,0.34,0.16000000000000003
Iceland,2007,6,0.6,0.51,0.24
Iceland,2008,4,0.4,0.34,0.16000000000000003
Iceland,2009,3,0.3,0.255,0.12
Iceland,2010,2,0.2,0.17,0.08000000000000002
Iceland,2011,4,0.4,0.34,0.16000000000000003
Iceland,2012,4,0.4,0.34,0.16000000000000003
Iceland,2013,13,1.3,1.105,0.52
Iceland,2014,9,0.9,0.765,0.36000000000000004
Iceland,2015,8,0.8,0.68,0.32000000000000006
Iceland,2016,14,1.4,1.19,0.5599999999999999
Iceland,2017,10,1.0,0.85,0.4
Iceland,2018,3,0.3,0.255,0.12
Iceland,2019,14,1.4,1.19,0.5599999999999999
Iceland,2020,6,0.6,0.51,0.24
Iceland,2021,12,1.2,1.02,0.48
Iceland,2022,7,0.7,0.595,0.27999999999999997
Iceland,2023,17,1.7,1.4449999999999998,0.68
Iceland,2024,15,1.5,1.275,0.6000000000000001
Iceland,2025,15,1.5,1.275,0.6000000000000001
India,1964,5,0.5,0.425,0.2
India,1985,7,0.7,0.595,0.27999999999999997
India,1993,8,0.8,0.68,0.32000000000000006
India,1996,3,0.3,0.255,0.12
India,2001,11,1.1,0.935,0.44000000000000006
India,2004,2,0.2,0.17,0.08000000000000002
India,2007,3,0.3,0.255,0.12
India,2011,5,0.5,0.425,0.2
India,2015,6,0.6,0.51,0.24
India,2016,1,0.1,0.085,0.04000000000000001
India,2019,7,0.7,0.595,0.27999999999999997
India,2021,3,0.3,0.255,0.12
India,2023,1,0.1,0.085,0.04000000000000001
India,2024,2,0.2,0.17,0.08000000000000002
Indonesia,1957,5,0.5,0.425,0.2
Indonesia,1973,6,0.6,0.51,0.24
Indonesia,1977,7,0.7,0.595,0.27999999999999997
Indonesia,1981,5,0.5,0.425,0.2
Indonesia,1985,9,0.9,0.765,0.36000000000000004
Indonesia,1989,5,0.5,0.425,0.2
Indonesia,1993,6,0.6,0.51,0.24
Indonesia,1996,4,0.4,0.34,0.16000000000000003
Indonesia,1997,11,1.1,0.935,0.44000000000000006
Indonesia,2001,16,1.6,1.36,0.6400000000000001
Indonesia,2004,11,1.1,0.935,0.44000000000000006
Indonesia,2007,4,0.4,0.34,0.16000000000000003
Indonesia,2011,8,0.8,0.68,0.32000000000000006
Indonesia,2019,3,0.3,0.255,0.12
Indonesia,2021,2,0.2,0.17,0.08000000000000002
Indonesia,2023,14,1.4,1.19,0.5599999999999999
Indonesia,2024,15,1.5,1.275,0.6000000000000001
Indonesia,2025,5,0.5,0.425,0.2
Iran,1968,11,1.1,0.935,0.44000000000000006
Iran,1972,12,1.2,1.02,0.48
Iran,1973,9,0.9,0.765,0.36000000000000004
Iran,1976,13,1.3,1.105,0.52
Iran,1977,18,1.8,1.53,0.7200000000000001
Iran,1978,2,0.2,0.17,0.08000000000000002
Iran,1980,16,1.6,1.36,0.6400000000000001
Iran,1984,8,0.8,0.68,0.32000000000000006
Iran,1988,3,0.3,0.255,0.12
Iran,1989,12,1.2,1.02,0.48
Iran,1992,2,0.2,0.17,0.08000000000000002
Iran,1993,23,2.3,1.9549999999999998,0.9199999999999999
Iran,1996,14,1.4,1.19,0.5599999999999999
Iran,1997,57,5.7,4.845,2.2800000000000002
Iran,1998,2,0.2,0.17,0.08000000000000002
Iran,2000,28,2.8,2.38,1.1199999999999999
Iran,2001,15,1.5,1.275,0.6000000000000001
Iran,2004,36,3.6,3.06,1.4400000000000002
Iran,2005,7,0.7,0.595,0.27999999999999997
Iran,2006,2,0.2,0.17,0.08000000000000002
Iran,2007,6,0.6,0.51,0.24
Iran,2008,11,1.1,0.935,0.44000000000000006
Iran,2009,4,0.4,0.34,0.16000000000000003
Iran,2011,26,2.6,2.21,1.04
Iran,2012,4,0.4,0.34,0.16000000000000003
Iran,2013,6,0.6,0.51,0.24
Iran,2014,1,0.1,0.085,0.04000000000000001
Iran,2015,27,2.7,2.295,1.08
Iran,2016,10,1.0,0.85,0.4
Iran,2017,6,0.6,0.51,0.24
Iran,2018,2,0.2,0.17,0.08000000000000002
Iran,2019,29,2.9,2.465,1.16
Iran,2021,28,2.8,2.38,1.1199999999999999
Iran,2022,8,0.8,0.68,0.32000000000000006
Iran,2023,6,0.6,0.51,0.24
Iran,2024,34,3.4,2.8899999999999997,1.36
Iran,2025,7,0.7,0.595,0.27999999999999997
Iran,2026,2,0.2,0.17,0.08000000000000002
Iraq,1972,1,0.1,0.085,0.04000000000000001
Iraq,1973,11,1.1,0.935,0.44000000000000006
Iraq,1976,3,0.3,0.255,0.12
Iraq,1981,5,0.5,0.425,0.2
Iraq,1985,14,1.4,1.19,0.5599999999999999
Iraq,1986,1,0.1,0.085,0.04000000000000001
Iraq,1989,11,1.1,0.935,0.44000000000000006
Iraq,1993,37,3.7,3.145,1.4800000000000002
Iraq,1996,6,0.6,0.51,0.24
Iraq,1997,14,1.4,1.19,0.5599999999999999
Iraq,2000,5,0.5,0.425,0.2
Iraq,2001,37,3.7,3.145,1.4800000000000002
Iraq,2004,22,2.2,1.87,0.8800000000000001
Iraq,2007,14,1.4,1.19,0.5599999999999999
Iraq,2008,4,0.4,0.34,0.16000000000000003
Iraq,2011,12,1.2,1.02,0.48
Iraq,2012,11,1.1,0.935,0.44000000000000006
Iraq,2015,18,1.8,1.53,0.7200000000000001
Iraq,2016,9,0.9,0.765,0.36000000000000004
Iraq,2017,5,0.5,0.425,0.2
Iraq,2019,15,1.5,1.275,0.6000000000000001
Iraq,2021,8,0.8,0.68,0.32000000000000006
Iraq,2022,3,0.3,0.255,0.12
Iraq,2023,6,0.6,0.51,0.24
Iraq,2024,26,2.6,2.21,1.04
